image_name,fovea_x,fovea_y,od_x,od_y,image_path
N0017.jpg,1061.38788584488,1159.44182841022,371.6542562265439,927.8149522347321,ADAM/AMD-Training400/Training400/Non-AMD/N0017.jpg
N0018.jpg,1086.0210064393,1026.34858081524,264.7605850325611,841.3541582150101,ADAM/AMD-Training400/Training400/Non-AMD/N0018.jpg
N0019.jpg,1081.8287423271,1035.32703765252,268.6245483828843,865.0900513646454,ADAM/AMD-Training400/Training400/Non-AMD/N0019.jpg
N0020.jpg,1025.33039812981,1078.9078679388,197.0692110274029,892.5802277861224,ADAM/AMD-Training400/Training400/Non-AMD/N0020.jpg
N0022.jpg,1193.93960338787,1023.78147572157,338.7153513781972,820.3302210081947,ADAM/AMD-Training400/Training400/Non-AMD/N0022.jpg
N0024.jpg,1037.4459061512,1048.63769878751,184.9209612113371,1003.977071803349,ADAM/AMD-Training400/Training400/Non-AMD/N0024.jpg
N0025.jpg,1137.70711664845,1056.85724784496,341.7415426910117,987.8600849076113,ADAM/AMD-Training400/Training400/Non-AMD/N0025.jpg
N0026.jpg,1138.41262358578,1103.9951485223,391.6510196370019,951.7702190421629,ADAM/AMD-Training400/Training400/Non-AMD/N0026.jpg
N0028.jpg,1149.07081412744,1135.36142549781,260.7016292235571,1107.596600660911,ADAM/AMD-Training400/Training400/Non-AMD/N0028.jpg
N0029.jpg,1072.52152808794,1137.1464710091,297.367026774155,993.537561060522,ADAM/AMD-Training400/Training400/Non-AMD/N0029.jpg
N0030.jpg,1069.91893680708,1108.41558069153,290.3565247367044,989.8036516653591,ADAM/AMD-Training400/Training400/Non-AMD/N0030.jpg
N0031.jpg,1033.5316894085,1116.44024466548,185.3560305160449,1043.857027233622,ADAM/AMD-Training400/Training400/Non-AMD/N0031.jpg
N0032.jpg,1152.78811413471,1155.09391267085,312.6317468287136,1073.369715138001,ADAM/AMD-Training400/Training400/Non-AMD/N0032.jpg
N0033.jpg,1028.24079822368,1104.45268556838,287.1547851012094,902.9862638689834,ADAM/AMD-Training400/Training400/Non-AMD/N0033.jpg
N0034.jpg,975.971721292554,1248.08261285999,269.2837674235979,1045.038577318238,ADAM/AMD-Training400/Training400/Non-AMD/N0034.jpg
N0035.jpg,1097.91441427079,1069.73166364618,300.7622400154661,1000.160284190685,ADAM/AMD-Training400/Training400/Non-AMD/N0035.jpg
N0036.jpg,1062.28352831495,1074.10865458218,272.2723626875072,1035.339948841215,ADAM/AMD-Training400/Training400/Non-AMD/N0036.jpg
N0037.jpg,1085.03441819891,1087.70952590962,377.5287557127084,975.6306550572319,ADAM/AMD-Training400/Training400/Non-AMD/N0037.jpg
N0038.jpg,1049.20578478774,1085.93174919748,345.5675371519261,931.5715336892223,ADAM/AMD-Training400/Training400/Non-AMD/N0038.jpg
N0039.jpg,1081.33461598207,1080.5040450662,284.3602886815701,970.5296368010327,ADAM/AMD-Training400/Training400/Non-AMD/N0039.jpg
N0041.jpg,1074.52529673214,1090.16170271053,269.5933564080377,1007.786619075089,ADAM/AMD-Training400/Training400/Non-AMD/N0041.jpg
N0042.jpg,1015.4667731169,1102.41732247915,172.6387824772627,868.3439006593178,ADAM/AMD-Training400/Training400/Non-AMD/N0042.jpg
N0044.jpg,1019.64618815928,1100.92215306642,199.3926224383466,949.6451128864189,ADAM/AMD-Training400/Training400/Non-AMD/N0044.jpg
N0046.jpg,1058.69527883881,1087.03150496562,288.7528378029143,985.049420511699,ADAM/AMD-Training400/Training400/Non-AMD/N0046.jpg
N0047.jpg,1075.10530175707,1087.99966386555,291.2855287976488,927.9344650611922,ADAM/AMD-Training400/Training400/Non-AMD/N0047.jpg
N0049.jpg,1059.38759358289,1051.22044308633,273.9251969527573,942.7923610930553,ADAM/AMD-Training400/Training400/Non-AMD/N0049.jpg
N0051.jpg,1124.52467532468,1082.87761650115,356.3057859599434,860.1683188347157,ADAM/AMD-Training400/Training400/Non-AMD/N0051.jpg
N0052.jpg,1067.57097020626,1137.34331550802,250.8739792540278,1058.440672588833,ADAM/AMD-Training400/Training400/Non-AMD/N0052.jpg
N0053.jpg,1088.93537051184,801.19205500382,212.5926329430383,819.5839975229073,ADAM/AMD-Training400/Training400/Non-AMD/N0053.jpg
N0054.jpg,1291.27517188694,1097.04843391902,407.6328683900564,1188.145223482735,ADAM/AMD-Training400/Training400/Non-AMD/N0054.jpg
N0055.jpg,1034.17219251337,1043.18851031322,200.6469616385651,920.1523480819283,ADAM/AMD-Training400/Training400/Non-AMD/N0055.jpg
N0056.jpg,1995.27272727273,1173.68983957219,1152.957567154401,1102.061618257261,ADAM/AMD-Training400/Training400/Non-AMD/N0056.jpg
N0058.jpg,1102.02444614209,1032.84705882353,281.7059399923099,855.7897870334768,ADAM/AMD-Training400/Training400/Non-AMD/N0058.jpg
N0060.jpg,1064.22838808251,1036.92522536287,289.5764992961051,913.1981229469733,ADAM/AMD-Training400/Training400/Non-AMD/N0060.jpg
N0062.jpg,1092.88372803667,1026.35660809778,299.6466086754364,949.2539279694674,ADAM/AMD-Training400/Training400/Non-AMD/N0062.jpg
N0064.jpg,1055.07685255921,1030.73766233766,220.5415751665612,976.2062567461942,ADAM/AMD-Training400/Training400/Non-AMD/N0064.jpg
N0065.jpg,1069.08540870894,1034.46967150497,282.871830816678,913.6998638202427,ADAM/AMD-Training400/Training400/Non-AMD/N0065.jpg
N0066.jpg,1409.30942704354,1254.04702826585,343.9212072217731,843.6655241174885,ADAM/AMD-Training400/Training400/Non-AMD/N0066.jpg
N0068.jpg,1054.99530656518,1044.04063931355,278.895261731199,916.0984010403312,ADAM/AMD-Training400/Training400/Non-AMD/N0068.jpg
N0069.jpg,1056.89765514462,1014.31623507986,285.7075150698655,857.7766723664439,ADAM/AMD-Training400/Training400/Non-AMD/N0069.jpg
N0072.jpg,986.937205962063,1068.54715638874,171.7388611079897,948.0763709405551,ADAM/AMD-Training400/Training400/Non-AMD/N0072.jpg
N0074.jpg,1127.56781904141,1146.69604778017,312.5241347264074,1001.531583542201,ADAM/AMD-Training400/Training400/Non-AMD/N0074.jpg
N0075.jpg,1037.51470240061,1077.02952897049,308.2601465887443,995.7148784346647,ADAM/AMD-Training400/Training400/Non-AMD/N0075.jpg
N0077.jpg,1088.44124567174,1050.67340500018,363.0423614804618,916.821512373682,ADAM/AMD-Training400/Training400/Non-AMD/N0077.jpg
N0080.jpg,1077.91921192821,1021.37081685672,359.3238460261235,910.7176499889307,ADAM/AMD-Training400/Training400/Non-AMD/N0080.jpg
N0081.jpg,1132.27222197423,1095.76106186654,386.2191876141602,900.3447334087153,ADAM/AMD-Training400/Training400/Non-AMD/N0081.jpg
N0082.jpg,1114.89100622249,1115.48138621665,353.0850467874691,958.9015898350702,ADAM/AMD-Training400/Training400/Non-AMD/N0082.jpg
N0083.jpg,1032.11039988981,1099.28602312742,217.0966447545777,986.0070505775252,ADAM/AMD-Training400/Training400/Non-AMD/N0083.jpg
N0084.jpg,1149.73473992177,1120.94924782965,291.4168919649616,923.4148077509168,ADAM/AMD-Training400/Training400/Non-AMD/N0084.jpg
N0085.jpg,1225.1932997573,1067.7899371374,327.1290780842732,1011.837457227212,ADAM/AMD-Training400/Training400/Non-AMD/N0085.jpg
N0086.jpg,1205.63678073081,1085.08326814107,395.7693506098719,928.9274993350306,ADAM/AMD-Training400/Training400/Non-AMD/N0086.jpg
N0087.jpg,1134.52021324056,1105.02263165883,339.2485631770339,906.6892720416798,ADAM/AMD-Training400/Training400/Non-AMD/N0087.jpg
N0088.jpg,1125.8809880996,1121.5590865346,299.0447384573416,1014.257002562329,ADAM/AMD-Training400/Training400/Non-AMD/N0088.jpg
N0090.jpg,1058.97374156826,1039.20170490415,216.4228532615172,930.7527824781334,ADAM/AMD-Training400/Training400/Non-AMD/N0090.jpg
N0091.jpg,1073.04602838191,1059.03289424314,237.9867139685411,891.8936765068662,ADAM/AMD-Training400/Training400/Non-AMD/N0091.jpg
N0093.jpg,1069.02463974207,1035.39583390193,191.35649539973,929.2616424835786,ADAM/AMD-Training400/Training400/Non-AMD/N0093.jpg
N0095.jpg,1086.29396113461,1044.64489774784,214.5538436681323,968.1358815450842,ADAM/AMD-Training400/Training400/Non-AMD/N0095.jpg
N0098.jpg,1077.95407507547,1116.51934364761,333.7464721478745,947.6776240559933,ADAM/AMD-Training400/Training400/Non-AMD/N0098.jpg
N0100.jpg,1022.18793823676,1053.6875728455,299.3333333333333,896.8175409883137,ADAM/AMD-Training400/Training400/Non-AMD/N0100.jpg
N0102.jpg,1112.50135915347,1070.7251775623,326.6875857734682,1020.383097977349,ADAM/AMD-Training400/Training400/Non-AMD/N0102.jpg
N0104.jpg,1108.25889969404,1040.93232020263,325.3878681626928,953.0474894810659,ADAM/AMD-Training400/Training400/Non-AMD/N0104.jpg
N0106.jpg,996.724765926404,1085.56616020334,212.6388933397426,1064.887446812299,ADAM/AMD-Training400/Training400/Non-AMD/N0106.jpg
N0108.jpg,1026.98225756959,1061.22562457674,232.0904503616042,935.2483727810651,ADAM/AMD-Training400/Training400/Non-AMD/N0108.jpg
N0111.jpg,1017.35458409802,1035.57263276839,219.9350099400365,983.578413149941,ADAM/AMD-Training400/Training400/Non-AMD/N0111.jpg
N0113.jpg,1123.80132596854,1053.66779809997,350.0259340588886,1014.131192998766,ADAM/AMD-Training400/Training400/Non-AMD/N0113.jpg
N0114.jpg,1104.53619097783,1054.34320047035,300.975460210999,848.5545992314225,ADAM/AMD-Training400/Training400/Non-AMD/N0114.jpg
N0115.jpg,1034.20743490233,1156.31424923893,181.0152763762754,1031.24992992488,ADAM/AMD-Training400/Training400/Non-AMD/N0115.jpg
N0116.jpg,1065.54786926517,1074.40327120194,251.5255191034862,904.8620224128456,ADAM/AMD-Training400/Training400/Non-AMD/N0116.jpg
N0119.jpg,1023.5308150202,1115.15179809486,317.0573862426351,1026.577766735288,ADAM/AMD-Training400/Training400/Non-AMD/N0119.jpg
N0121.jpg,1017.67844747612,1024.1301794307,178.4696085047287,921.7785699615645,ADAM/AMD-Training400/Training400/Non-AMD/N0121.jpg
N0124.jpg,1118.00404779547,1030.51228441597,248.7052710640778,935.0493811936684,ADAM/AMD-Training400/Training400/Non-AMD/N0124.jpg
N0125.jpg,1034.15623727348,1016.31256336318,237.3089030186739,847.0796618884583,ADAM/AMD-Training400/Training400/Non-AMD/N0125.jpg
N0126.jpg,1140.2164144723,1066.85574745788,323.3626797987671,1027.830345544297,ADAM/AMD-Training400/Training400/Non-AMD/N0126.jpg
N0128.jpg,1092.93333646222,1055.15333296773,331.3563674124422,975.8039480998982,ADAM/AMD-Training400/Training400/Non-AMD/N0128.jpg
N0129.jpg,1003.73900361055,1034.19661748445,258.1334614785184,941.8156371759572,ADAM/AMD-Training400/Training400/Non-AMD/N0129.jpg
N0130.jpg,1019.93326509295,1044.24177285545,275.3552636188475,940.3948152040638,ADAM/AMD-Training400/Training400/Non-AMD/N0130.jpg
N0132.jpg,1097.49928908762,1075.20493396812,307.3247146316153,965.1629021099966,ADAM/AMD-Training400/Training400/Non-AMD/N0132.jpg
N0133.jpg,944.300443120335,745.980079693131,156.1669242115614,640.8444897099108,ADAM/AMD-Training400/Training400/Non-AMD/N0133.jpg
N0134.jpg,1073.64519414201,1074.08381425115,309.9509652281717,950.2027392408053,ADAM/AMD-Training400/Training400/Non-AMD/N0134.jpg
N0136.jpg,1062.75411308126,832.587217555105,262.5043130085488,690.9302193840766,ADAM/AMD-Training400/Training400/Non-AMD/N0136.jpg
N0139.jpg,1173.47405104765,1035.38129630362,339.237402062546,1008.647944150539,ADAM/AMD-Training400/Training400/Non-AMD/N0139.jpg
N0140.jpg,1072.33442648876,1057.78906274909,217.6179426243422,873.167314547615,ADAM/AMD-Training400/Training400/Non-AMD/N0140.jpg
N0142.jpg,1041.0854525814,1034.37324478919,230.9321650361548,862.710557209698,ADAM/AMD-Training400/Training400/Non-AMD/N0142.jpg
N0143.jpg,1132.75070760919,1008.24294118922,355.599911902035,910.7713857809885,ADAM/AMD-Training400/Training400/Non-AMD/N0143.jpg
N0147.jpg,1035.69699695571,1019.20046780284,230.1427897550578,858.1111674062686,ADAM/AMD-Training400/Training400/Non-AMD/N0147.jpg
N0148.jpg,1140.27473642728,1016.66598953438,356.3640292192529,912.2502621777022,ADAM/AMD-Training400/Training400/Non-AMD/N0148.jpg
N0150.jpg,1030.53374769,1163.87985920002,207.7980157244478,1050.801677742419,ADAM/AMD-Training400/Training400/Non-AMD/N0150.jpg
N0151.jpg,1122.37883551782,1091.62374265232,319.2786153447504,949.9147134343125,ADAM/AMD-Training400/Training400/Non-AMD/N0151.jpg
N0153.jpg,1011.61239529595,1066.9838679439,325.8800433363504,866.9751913107874,ADAM/AMD-Training400/Training400/Non-AMD/N0153.jpg
N0154.jpg,1133.0855328782,1117.04974024699,421.1759915567832,1030.940011466097,ADAM/AMD-Training400/Training400/Non-AMD/N0154.jpg
N0157.jpg,1094.53397118447,1033.93024534142,302.4328023147532,899.3202075295995,ADAM/AMD-Training400/Training400/Non-AMD/N0157.jpg
N0159.jpg,989.71659610938,1053.83953138092,159.7636203186202,918.269201591553,ADAM/AMD-Training400/Training400/Non-AMD/N0159.jpg
N0160.jpg,1121.88326594745,1074.8699371374,293.1110980880521,961.6734451688521,ADAM/AMD-Training400/Training400/Non-AMD/N0160.jpg
N0162.jpg,1155.38784304373,1049.37531485504,323.0045953066601,1002.758691256663,ADAM/AMD-Training400/Training400/Non-AMD/N0162.jpg
N0164.jpg,1065.27405676127,1036.56648980794,255.6536657808348,931.8138841123443,ADAM/AMD-Training400/Training400/Non-AMD/N0164.jpg
N0166.jpg,1218.9126148368,1047.30970272583,423.6938906672929,969.2749755898602,ADAM/AMD-Training400/Training400/Non-AMD/N0166.jpg
N0167.jpg,1110.7793580592,1045.47074168687,306.7209718090003,902.1833682440996,ADAM/AMD-Training400/Training400/Non-AMD/N0167.jpg
